experiment,plate,row,col,protect,path,plant,protect_od,path_od,date_ster,date_germ,date_inoc,date_process,light_dn,light_lx,temp_dn,MS,MES,pH,notes
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,G,8,WCS365,N2C3-L,col0,0.001,1E-06,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,H,8,WCS365,MOCK,col0,0.001,0,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,A,9,CHAO,N2C3-L,col0,0.0001,0.01,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,B,9,CHAO,N2C3-L,col0,0.0001,0.0001,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,C,9,CHAO,N2C3-L,col0,0.0001,1E-06,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,D,9,CHAO,MOCK,col0,0.0001,0,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,E,9,WCS365,N2C3-L,col0,0.0001,0.01,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,F,9,WCS365,N2C3-L,col0,0.0001,0.0001,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,G,9,WCS365,N2C3-L,col0,0.0001,1E-06,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,H,9,WCS365,MOCK,col0,0.0001,0,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,A,10,CHAO,N2C3-L,col0,1E-05,0.01,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,B,10,CHAO,N2C3-L,col0,1E-05,0.0001,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,C,10,CHAO,N2C3-L,col0,1E-05,1E-06,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,D,10,CHAO,MOCK,col0,1E-05,0,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,E,10,WCS365,N2C3-L,col0,1E-05,0.01,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,F,10,WCS365,N2C3-L,col0,1E-05,0.0001,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,G,10,WCS365,N2C3-L,col0,1E-05,1E-06,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,H,10,WCS365,MOCK,col0,1E-05,0,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,A,11,CHAO,N2C3-L,col0,1E-06,0.01,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,B,11,CHAO,N2C3-L,col0,1E-06,0.0001,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,C,11,CHAO,N2C3-L,col0,1E-06,1E-06,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,D,11,CHAO,MOCK,col0,1E-06,0,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,E,11,WCS365,N2C3-L,col0,1E-06,0.01,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,F,11,WCS365,N2C3-L,col0,1E-06,0.0001,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,G,11,WCS365,N2C3-L,col0,1E-06,1E-06,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,H,11,WCS365,MOCK,col0,1E-06,0,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,A,12,MOCK,N2C3-L,col0,0,0.01,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,B,12,MOCK,N2C3-L,col0,0,0.0001,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,C,12,MOCK,N2C3-L,col0,0,1E-06,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,D,12,MOCK,MOCK,col0,0,0,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,E,12,MOCK,N2C3-L,col0,0,0.01,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,F,12,MOCK,N2C3-L,col0,0,0.0001,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,G,12,MOCK,N2C3-L,col0,0,1E-06,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_a,H,12,MOCK,MOCK,col0,0,0,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_b,A,1,Pf5,N2C3-L,col0,0.01,0.01,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_b,B,1,Pf5,N2C3-L,col0,0.01,0.0001,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_b,C,1,Pf5,N2C3-L,col0,0.01,1E-06,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_b,D,1,Pf5,MOCK,col0,0.01,0,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_b,E,1,CH267,N2C3-L,col0,0.01,0.01,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_b,F,1,CH267,N2C3-L,col0,0.01,0.0001,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
2023-06-27_ac_ccpwn,scan_WCS365_CHAO_PF5_CH267_Day5001_b,G,1,CH267,N2C3-L,col0,0.01,1E-06,2023-06-19,2023-06-22,2023-06-27,2023-07-04,12_12,110,23_23,0.5,0.5,5.8,
