plate,experiment,row,col,plant_quality,strain0,strain1,strain2,strain1_od,strain2_od,transfer_h,Type,plate_filled_with,date_ster,date_germ,date_inoc,date_process,plant,light_lx,temp_dn,MS,MES,pH
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,F,3,bad,NA,N2C3-_crim,WCS365-_neon,0.001,0.001,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,F,4,bad,NA,N2C3-_crim,WCS365-_neon,0.001,0.001,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,F,5,bad,NA,N2C3-_crim,WCS365-_neon,0.001,0.001,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,F,6,bad,NA,N2C3-_crim,WCS365-_neon,0.001,0.001,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,F,7,bad,NA,WCS365-_neon,N2C3-_crim,0.001,0.001,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,F,8,bad,NA,WCS365-_neon,N2C3-_crim,0.001,0.001,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,F,9,bad,NA,WCS365-_neon,N2C3-_crim,0.001,0.001,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,F,10,bad,NA,WCS365-_neon,N2C3-_crim,0.001,0.001,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,F,11,bad,NA,WCS365-_neon,N2C3-_crim,0.001,0.001,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,F,12,bad,NA,WCS365-_neon,N2C3-_crim,0.001,0.001,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,G,1,bad,NA,N2C3-_crim,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,G,2,bad,NA,N2C3-_crim,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,G,3,bad,NA,N2C3-_crim,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,G,4,bad,NA,N2C3-_crim,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,G,5,bad,NA,N2C3-_crim,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,G,6,bad,NA,N2C3-_crim,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,G,7,bad,NA,WCS365-_neon,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,G,8,bad,NA,WCS365-_neon,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,G,9,bad,NA,WCS365-_neon,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,G,10,bad,NA,WCS365-_neon,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,G,11,bad,NA,WCS365-_neon,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,G,12,bad,NA,WCS365-_neon,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,H,1,bad,NA,MOCK,MOCK,0,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,H,2,bad,NA,MOCK,MOCK,0,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,H,3,bad,MOCK,N2C3-_crim,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,H,4,bad,MOCK,N2C3-_crim,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,H,5,bad,MOCK,N2C3-_crim,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,H,6,bad,MOCK,N2C3-_crim,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,H,7,bad,MOCK,WCS365-_neon,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,H,8,bad,MOCK,WCS365-_neon,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,H,9,bad,MOCK,WCS365-_neon,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,H,10,bad,MOCK,WCS365-_neon,MOCK,0.001,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,H,11,bad,NA,MOCK,MOCK,0,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
PlateP2_T0_Dip_Trial5,2024_03_Peffect_Trial5,H,12,bad,NA,MOCK,MOCK,0,0,0.01,doubledip,MOCK,2024-03-13,2024-03-15,2024-03-20,2024-03-27,col0,110,23_23,0.5,0.5,5.8
