experiment	transfer_h	strain1	strain2	strain2_od	WN_FC_fluor_offset	Healthiness_hsv	strain1_meanCount	strain1_sd	plant_quality	Alive	batchtest	strain2_meanCount	strain2_sd	ratioCFU_S12	S12_FC_inocCFU	WN_FC_inocCFU	Treatment	rep_on	treatment
2024-02-14	0	N2C3	WCS365	0.001	0.483541611929435	433.817902700303	586666.666666667	248008.736405259	good	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	0	N2C3	WCS365	0.001	3.09451550252517	410.915017280804	586666.666666667	248008.736405259	good	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	0	N2C3	WCS365	0.001	1.77735686684913	441.217249692457	586666.666666667	248008.736405259	good	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	0	N2C3	WCS365	0.001	2.68114828331825	213.756964252635	586666.666666667	248008.736405259	good	0	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	0	N2C3	WCS365	0.001	-2.19848836996302	112.572132563707	586666.666666667	248008.736405259	good	0	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	0	N2C3	WCS365	0.001	2.6617254082074	408.889905356304	586666.666666667	248008.736405259	good	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	0	N2C3	WCS365	0.001	3.52010185269864	125.886205933173	586666.666666667	248008.736405259	good	0	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	0	N2C3	WCS365	0.001	0.636383846729569	107.466099304044	586666.666666667	248008.736405259	good	0	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	-0.177213438861283	NA	3281666.66666667	357852.390425624	good	NA	B	1650000	275000	1.98888888888889	0.991962680934582	-0.991962680934582	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	-0.0608364278410243	NA	3281666.66666667	357852.390425624	good	NA	B	1650000	275000	1.98888888888889	0.991962680934582	-0.991962680934582	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	-0.72035944493568	NA	3281666.66666667	357852.390425624	good	NA	B	1650000	275000	1.98888888888889	0.991962680934582	-0.991962680934582	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	-0.121276937985456	NA	3281666.66666667	357852.390425624	good	NA	B	1650000	275000	1.98888888888889	0.991962680934582	-0.991962680934582	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	-0.436586897893262	NA	3281666.66666667	357852.390425624	good	NA	B	1650000	275000	1.98888888888889	0.991962680934582	-0.991962680934582	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	-0.254544871206468	NA	3281666.66666667	357852.390425624	good	NA	B	1650000	275000	1.98888888888889	0.991962680934582	-0.991962680934582	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	-1.02041973679078	NA	3281666.66666667	357852.390425624	good	NA	B	1650000	275000	1.98888888888889	0.991962680934582	-0.991962680934582	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	-0.0934962050090959	NA	3281666.66666667	357852.390425624	good	NA	B	1650000	275000	1.98888888888889	0.991962680934582	-0.991962680934582	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	0.11801123647502	NA	3281666.66666667	357852.390425624	good	NA	B	1650000	275000	1.98888888888889	0.991962680934582	-0.991962680934582	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	0.351880271703516	NA	3281666.66666667	357852.390425624	good	NA	B	1650000	275000	1.98888888888889	0.991962680934582	-0.991962680934582	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	-0.393246483972417	NA	3281666.66666667	357852.390425624	good	NA	B	1650000	275000	1.98888888888889	0.991962680934582	-0.991962680934582	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	0.103204563202456	NA	3281666.66666667	357852.390425624	good	NA	B	1650000	275000	1.98888888888889	0.991962680934582	-0.991962680934582	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.01	-2.69578469791405	395.800474984801	1650000	275000	good	0	B	4271666.66666667	556379.666534762	0.386266094420601	-1.37233304832461	-1.37233304832461	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.01	-1.24678987282188	447.258127345496	1650000	275000	good	1	B	4271666.66666667	556379.666534762	0.386266094420601	-1.37233304832461	-1.37233304832461	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.01	-1.06897255735802	396.830937022659	1650000	275000	good	0	B	4271666.66666667	556379.666534762	0.386266094420601	-1.37233304832461	-1.37233304832461	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.01	-1.33649781991464	398.768713758114	1650000	275000	good	0	B	4271666.66666667	556379.666534762	0.386266094420601	-1.37233304832461	-1.37233304832461	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.01	-1.08392419010638	412.903901881567	1650000	275000	good	1	B	4271666.66666667	556379.666534762	0.386266094420601	-1.37233304832461	-1.37233304832461	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.01	-1.6451186635082	449.980076595994	1650000	275000	good	1	B	4271666.66666667	556379.666534762	0.386266094420601	-1.37233304832461	-1.37233304832461	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.01	1.0370375233427	416.147212678392	3281666.66666667	357852.390425624	good	1	B	2530000	145516.322108552	1.29710144927536	0.375291320486087	-0.375291320486087	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.01	0.340180318003859	460.238025379279	3281666.66666667	357852.390425624	good	1	B	2530000	145516.322108552	1.29710144927536	0.375291320486087	-0.375291320486087	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.01	1.42428036789572	508.36344213221	3281666.66666667	357852.390425624	good	1	B	2530000	145516.322108552	1.29710144927536	0.375291320486087	-0.375291320486087	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.01	1.94466607171489	465.305438098861	3281666.66666667	357852.390425624	good	1	B	2530000	145516.322108552	1.29710144927536	0.375291320486087	-0.375291320486087	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.01	1.06414301260094	491.197724046565	3281666.66666667	357852.390425624	good	1	B	2530000	145516.322108552	1.29710144927536	0.375291320486087	-0.375291320486087	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.01	1.19220306570645	461.262928129098	3281666.66666667	357852.390425624	good	1	B	2530000	145516.322108552	1.29710144927536	0.375291320486087	-0.375291320486087	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.01	-1.37828873545086	376.915628822064	1650000	275000	good	0	B	4271666.66666667	556379.666534762	0.386266094420601	-1.37233304832461	-1.37233304832461	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.01	-2.20352267568269	412.848911942326	1650000	275000	good	1	B	4271666.66666667	556379.666534762	0.386266094420601	-1.37233304832461	-1.37233304832461	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.01	-2.5092421853465	349.428799641323	1650000	275000	good	0	B	4271666.66666667	556379.666534762	0.386266094420601	-1.37233304832461	-1.37233304832461	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.01	-2.40442049367772	414.990758562333	1650000	275000	good	1	B	4271666.66666667	556379.666534762	0.386266094420601	-1.37233304832461	-1.37233304832461	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.01	-1.63321198204999	456.204786112818	1650000	275000	good	1	B	4271666.66666667	556379.666534762	0.386266094420601	-1.37233304832461	-1.37233304832461	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.01	0.631260044438542	458.79982989953	3281666.66666667	357852.390425624	good	1	B	2530000	145516.322108552	1.29710144927536	0.375291320486087	-0.375291320486087	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.01	1.34397194610314	376.869107794685	3281666.66666667	357852.390425624	good	0	B	2530000	145516.322108552	1.29710144927536	0.375291320486087	-0.375291320486087	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.01	0.415754127945007	442.375859062107	3281666.66666667	357852.390425624	good	1	B	2530000	145516.322108552	1.29710144927536	0.375291320486087	-0.375291320486087	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.01	0.87352878911807	449.350060320177	3281666.66666667	357852.390425624	good	1	B	2530000	145516.322108552	1.29710144927536	0.375291320486087	-0.375291320486087	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.01	0.725101324117609	27.4238556391658	3281666.66666667	357852.390425624	good	0	B	2530000	145516.322108552	1.29710144927536	0.375291320486087	-0.375291320486087	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.03	-3.98763196534543	321.647797499295	1650000	275000	good	0	B	25850000	2520416.63222571	0.0638297872340425	-3.96962635095648	-3.96962635095648	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.03	-3.63749584205604	111.469195841202	1650000	275000	good	0	B	25850000	2520416.63222571	0.0638297872340425	-3.96962635095648	-3.96962635095648	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.03	-3.38389884773709	258.526814898533	1650000	275000	good	0	B	25850000	2520416.63222571	0.0638297872340425	-3.96962635095648	-3.96962635095648	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.03	-3.38977029580856	408.124526320427	1650000	275000	good	1	B	25850000	2520416.63222571	0.0638297872340425	-3.96962635095648	-3.96962635095648	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.03	-3.66858126968988	293.270870964516	1650000	275000	good	0	B	25850000	2520416.63222571	0.0638297872340425	-3.96962635095648	-3.96962635095648	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.03	-3.22018019325452	390.383876923513	1650000	275000	good	0	B	25850000	2520416.63222571	0.0638297872340425	-3.96962635095648	-3.96962635095648	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.03	3.01531026287673	476.366762252809	3281666.66666667	357852.390425624	good	1	B	11183333.3333333	317542.648054294	0.29344262295082	-1.76884965518599	1.76884965518599	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.03	3.1591312268365	501.403333731535	3281666.66666667	357852.390425624	good	1	B	11183333.3333333	317542.648054294	0.29344262295082	-1.76884965518599	1.76884965518599	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.03	3.27249115691159	396.339590653309	3281666.66666667	357852.390425624	good	0	B	11183333.3333333	317542.648054294	0.29344262295082	-1.76884965518599	1.76884965518599	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.03	3.47786823799649	478.593176976393	3281666.66666667	357852.390425624	good	1	B	11183333.3333333	317542.648054294	0.29344262295082	-1.76884965518599	1.76884965518599	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.03	2.98580383472121	417.777130697363	3281666.66666667	357852.390425624	good	1	B	11183333.3333333	317542.648054294	0.29344262295082	-1.76884965518599	1.76884965518599	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.03	2.86302765899389	457.6388669253	3281666.66666667	357852.390425624	good	1	B	11183333.3333333	317542.648054294	0.29344262295082	-1.76884965518599	1.76884965518599	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.03	-3.8026179838348	419.426156051338	1650000	275000	good	1	B	25850000	2520416.63222571	0.0638297872340425	-3.96962635095648	-3.96962635095648	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.03	-3.48092950885843	260.771419226295	1650000	275000	good	0	B	25850000	2520416.63222571	0.0638297872340425	-3.96962635095648	-3.96962635095648	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.03	-3.27486032764036	375.809800818561	1650000	275000	good	0	B	25850000	2520416.63222571	0.0638297872340425	-3.96962635095648	-3.96962635095648	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.03	-3.51634795490367	363.725824517846	1650000	275000	good	0	B	25850000	2520416.63222571	0.0638297872340425	-3.96962635095648	-3.96962635095648	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.03	-3.63675095346546	343.371082887065	1650000	275000	good	0	B	25850000	2520416.63222571	0.0638297872340425	-3.96962635095648	-3.96962635095648	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.03	-3.79866878147798	453.258411157039	1650000	275000	good	1	B	25850000	2520416.63222571	0.0638297872340425	-3.96962635095648	-3.96962635095648	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.03	3.74091330211286	474.753585163492	3281666.66666667	357852.390425624	good	1	B	11183333.3333333	317542.648054294	0.29344262295082	-1.76884965518599	1.76884965518599	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.03	2.98456899288359	465.785888363352	3281666.66666667	357852.390425624	good	1	B	11183333.3333333	317542.648054294	0.29344262295082	-1.76884965518599	1.76884965518599	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.03	NA	23.8560627359831	3281666.66666667	357852.390425624	good	0	B	11183333.3333333	317542.648054294	0.29344262295082	-1.76884965518599	1.76884965518599	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.89355075647169	428.248003033223	586666.666666667	248008.736405259	good	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.55049751367453	479.084562477158	586666.666666667	248008.736405259	good	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.30833449847381	486.963769300144	586666.666666667	248008.736405259	good	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.46340004323631	485.872133288059	586666.666666667	248008.736405259	good	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.21674805782099	432.868730542244	586666.666666667	248008.736405259	good	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-0.985897414615331	135.44087731028	586666.666666667	248008.736405259	good	0	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.97422735630089	428.723619863796	586666.666666667	248008.736405259	good	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.10016910220923	308.758780466252	586666.666666667	248008.736405259	good	0	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.26753306678823	441.384982006285	586666.666666667	248008.736405259	good	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-0.632404953088312	437.544688348067	586666.666666667	248008.736405259	good	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-0.481109641473347	121.234657566	586666.666666667	248008.736405259	good	0	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2023-12-06	3	N2C3	WCS365	0.001	3.80396026042779	439.509252048474	5388.88888888889	3777.05058360503	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	3	N2C3	WCS365	0.001	4.53561003683437	420.662522367	5388.88888888889	3777.05058360503	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	3	N2C3	WCS365	0.001	2.66915030014342	426.247275599946	5388.88888888889	3777.05058360503	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	3	N2C3	WCS365	0.001	4.16389140902963	432.043356853726	5388.88888888889	3777.05058360503	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	3	N2C3	WCS365	0.001	4.6994171753127	462.274228971122	5388.88888888889	3777.05058360503	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	3	N2C3	WCS365	0.001	4.59389913722345	460.979782930296	5388.88888888889	3777.05058360503	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	3	N2C3	WCS365	0.001	2.20089793993417	467.498058524001	5388.88888888889	3777.05058360503	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	3	N2C3	WCS365	0.001	3.98127359861699	435.781487228008	5388.88888888889	3777.05058360503	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	3	N2C3	WCS365	0.001	1.2681331111383	301.18517385429	5388.88888888889	3777.05058360503	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	3	N2C3	WCS365	0.001	1.06552992272452	75.8153608646416	5388.88888888889	3777.05058360503	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	3	N2C3	WCS365	0.001	3.3963452816119	99.6897701553947	5388.88888888889	3777.05058360503	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	3	N2C3	WCS365	0.001	1.38637622603138	437.465649387205	5388.88888888889	3777.05058360503	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	-8.44550456793827	173.922673365987	5388.88888888889	3777.05058360503	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	NA	146.524976366795	5388.88888888889	3777.05058360503	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	-8.76580671714821	330.740953094394	5388.88888888889	3777.05058360503	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	-5.42711238551854	46.3779114629054	5388.88888888889	3777.05058360503	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	-5.8790158957656	385.81034589003	5388.88888888889	3777.05058360503	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	-4.87995309615908	111.197549759161	5388.88888888889	3777.05058360503	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	NA	165.721995056723	5388.88888888889	3777.05058360503	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	-5.80552162040747	106.335422662396	5388.88888888889	3777.05058360503	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	NA	206.622941338402	5388.88888888889	3777.05058360503	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	WCS365	0.001	0.581186079850351	190.392634116067	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	6	N2C3	WCS365	0.001	-4.93508577655352	385.540101796493	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	6	N2C3	WCS365	0.001	4.29008009081746	448.509974915655	146250	38521.7934606967	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	6	N2C3	WCS365	0.001	-2.66336066558903	292.755760453388	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	6	N2C3	WCS365	0.001	-3.33377762641373	336.691824887722	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	6	N2C3	WCS365	0.001	-3.92612184757012	297.099727195277	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	6	N2C3	WCS365	0.001	4.75583562429613	422.853820261622	146250	38521.7934606967	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	6	N2C3	WCS365	0.001	0.150696523680221	326.05176031568	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	6	N2C3	WCS365	0.001	-1.31579237576197	339.001205418192	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	6	N2C3	WCS365	0.001	2.8564668987424	383.681571925224	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	6	N2C3	WCS365	0.001	3.25757595333809	404.141340115514	146250	38521.7934606967	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	6	N2C3	WCS365	0.001	4.20998892979441	154.196979896979	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	NA	311.399766999657	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	NA	199.060298130427	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	-5.96844743102398	338.440589471256	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	-5.95761348258021	329.405764621258	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	-7.2051016354198	308.037115363305	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	-7.03640358198652	196.312559378842	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	NA	321.710224411874	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	-16.0545849684473	124.906824776283	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	-7.05182751504195	308.406114472407	146250	38521.7934606967	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	WCS365	0.001	3.37846474139254	436.200672998081	2766666.66666667	498748.4335815	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	24	N2C3	WCS365	0.001	1.83909241997364	350.119283916415	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	24	N2C3	WCS365	0.001	3.01642507759736	306.873015214482	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	24	N2C3	WCS365	0.001	0.688429384872639	95.0967922259016	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	24	N2C3	WCS365	0.001	-2.14202818267468	164.297576586636	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	24	N2C3	WCS365	0.001	0.633014996124706	237.867588626341	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	24	N2C3	WCS365	0.001	-0.0467260072176898	295.640082074064	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	24	N2C3	WCS365	0.001	1.27332331376102	256.634678282992	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	24	N2C3	WCS365	0.001	3.05011192411868	457.997127336016	2766666.66666667	498748.4335815	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	24	N2C3	WCS365	0.001	4.16728954408168	418.117418557262	2766666.66666667	498748.4335815	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	24	N2C3	WCS365	0.001	2.54992761446713	422.102970953022	2766666.66666667	498748.4335815	good	1	A	NA	NA	NA	NA	NA	N2C3 first	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	-6.84052936854891	152.471655297739	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	-11.3430800438707	104.541416214466	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	-7.16754353142892	243.936713470986	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	NA	195.79064851995	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	-6.36041740807465	99.2750656835916	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	-10.0134084515524	95.1454502128475	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	NA	149.756181443636	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	-5.78910418959921	94.1187347237572	2766666.66666667	498748.4335815	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	WCS365	N2C3	0.001	-0.546015825880628	418.403859547038	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	3	WCS365	N2C3	0.001	-0.0517927313116098	436.050655783976	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	3	WCS365	N2C3	0.001	-0.213138029646021	423.056506044127	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	3	WCS365	N2C3	0.001	0.602712531482598	427.340250835828	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	3	WCS365	N2C3	0.001	-7.10910163980388	242.855685889327	744.444444444444	377.859468291821	good	0	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
