subimage	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_	diff_rb_median	diff_gb_median	diff_gr_median
subimage_H1	5615	0.33024691358024694	0.35685483870967744	0.2191358024691358	0.3431952662721893	0.4143646408839779	0.24338624338624337	0.3746523890989222	0.44	0.27471007253615953	119.0	145.0	84.0	37.0	58.0	24.0
subimage_G1	4509	0.32926829268292684	0.38046272493573263	0.22395833333333334	0.34491315136476425	0.4106280193236715	0.24749163879598662	0.3643835616438356	0.42897410736895414	0.2719481424919491	121.0	142.0	84.0	36.0	54.0	24.0
subimage_F1	1571	0.3258064516129032	0.35058539474283634	0.25965843857634907	0.3401360544217687	0.38235294117647056	0.2768166089965398	0.3726213732725563	0.3958664358384518	0.2912621359223301	100.0	110.0	80.0	19.0	30.0	12.0
subimage_E1	5642	0.3231718909394417	0.37719560878243513	0.24025974025974026	0.33646329277611237	0.4027777777777778	0.2616487455197133	0.35973597359735976	0.4180602006688963	0.2850311598089546	102.0	122.0	78.0	24.0	41.0	21.0
subimage_D1	4980	0.3229166666666667	0.38095238095238093	0.2453416149068323	0.3333333333333333	0.40822784810126583	0.2582781456953642	0.3532616437507742	0.42028985507246375	0.2832949959644875	105.0	128.0	81.0	23.0	46.0	23.0
subimage_C1	4082	0.32764505119453924	0.34039261210063065	0.2361963190184049	0.34294409960836475	0.3951628907759638	0.2634920634920635	0.36752136752136755	0.41254125412541254	0.3042763157894737	109.0	125.0	82.0	26.5	41.0	17.0
subimage_B1	4491	0.32802547770700635	0.34943927960978866	0.254416961130742	0.3375796178343949	0.3931297709923664	0.2691029900332226	0.36308004368856295	0.4044943820224719	0.28895644016040617	102.0	118.0	81.0	21.0	37.0	17.0
subimage_A1	2610	0.3248407643312102	0.265972648000545	0.25838926174496646	0.3344887660699267	0.3902439024390244	0.2737434431461797	0.3625	0.4078243637880684	0.372203765227021	95.0	112.0	78.0	17.0	33.0	17.0
subimage_H2	5707	0.3297519867008754	0.35570970650105177	0.24013157894736842	0.33860759493670883	0.4031746031746032	0.25766871165644173	0.36556603773584906	0.41641049734881536	0.2832075004641376	107.0	127.0	80.0	26.0	45.0	21.0
subimage_G2	5667	0.3305785123966942	0.3840453214789114	0.20898052112319757	0.3422982885085575	0.41688654353562005	0.23901098901098902	0.35661489658207424	0.4491017964071856	0.27320157156817776	121.0	149.0	83.0	37.0	62.0	27.0
subimage_F2	8895	0.3203463203463203	0.39893617021276595	0.2074688796680498	0.3323529411764706	0.4298507462686567	0.23776223776223776	0.34221039290240807	0.46530612244897956	0.2648648648648649	109.0	140.0	78.0	31.0	63.0	32.0
subimage_E2	4188	0.32382138620572787	0.35887588512981905	0.2527656749242707	0.3345724907063197	0.39221556886227543	0.27205882352941174	0.36161785055350554	0.40924092409240925	0.28778337794880376	101.0	116.0	81.0	19.0	35.0	17.0
subimage_D2	4767	0.335149863760218	0.35599592811953157	0.23399481723949808	0.34662576687116564	0.3982808022922636	0.2535211267605634	0.3799040343456026	0.4121212121212121	0.2752723867892407	118.0	134.0	85.0	31.0	49.0	16.0
subimage_C2	6050	0.33045977011494254	0.38478747203579416	0.2261904761904762	0.3362573099415205	0.42812000798722044	0.2361111111111111	0.3463302752293578	0.437125748502994	0.27419820968470265	116.0	148.0	82.0	34.0	66.0	32.0
subimage_B2	2042	0.3270440251572327	0.350097479646922	0.2219730941704036	0.3541666666666667	0.40926654740608226	0.2492446854148982	0.384466295634139	0.4241486068111455	0.28459961938222805	150.0	169.0	97.0	42.0	58.0	23.0
subimage_A2	4369	0.3202614379084967	0.3819241982507289	0.24617255085340192	0.3289036544850498	0.41002949852507375	0.260233918128655	0.35135135135135137	0.42424242424242425	0.28125	103.0	129.0	81.0	22.0	46.0	25.0
