subimage	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_	diff_rb_median	diff_gb_median	diff_gr_median
subimage_H1	1689	0.3333333333333333	0.3537179187309958	0.20735785953177258	0.3464788732394366	0.41739130434782606	0.2363013698630137	0.3831407279403823	0.43534763999880277	0.2813352408202193	118.0	141.0	80.0	37.0	60.0	23.0
subimage_G1	2125	0.3322884012539185	0.34060465195768463	0.20080336175998023	0.346031746031746	0.4166666666666667	0.24074074074074073	0.3771477649040804	0.4440677966101695	0.3020540344568261	123.0	149.0	86.0	38.0	62.0	26.0
subimage_F1	2661	0.3324742268041237	0.3460207612456747	0.19814241486068113	0.3433734939759036	0.42441860465116277	0.2336182336182336	0.368836291913215	0.44654088050314467	0.29372937293729373	120.0	148.0	81.0	38.0	66.0	27.0
subimage_E1	4138	0.33822992700729926	0.3918918918918919	0.18769230769230769	0.3492537313432836	0.43376887833022226	0.2159090909090909	0.36441443741065954	0.4520123839009288	0.2662060340541884	127.0	157.0	78.0	48.0	79.0	30.0
subimage_D1	7096	0.34273318872017355	0.3832243300284677	0.17588734134561385	0.35502156796715895	0.44537815126050423	0.19885544930573748	0.3673469387755102	0.4620253164556962	0.2727272727272727	130.0	162.0	73.0	56.0	89.0	32.0
subimage_C1	7438	0.33542221786833853	0.38540233180428135	0.18233382128409753	0.35376044568245124	0.4447268476056374	0.20113314447592068	0.3645344909962601	0.45722713864306785	0.2796130308747067	130.0	163.0	74.0	55.0	87.0	33.0
subimage_B1	6023	0.2916666666666667	0.3787878787878788	0.18950437317784258	0.34782608695652173	0.4341317365269461	0.2180232558139535	0.3623939932033187	0.453781512605042	0.32857142857142857	128.0	160.0	76.0	47.0	78.0	31.0
subimage_A1	10625	0.29508196721311475	0.2730696798493409	0.18719081430078874	0.35342465753424657	0.43799472295514513	0.21119592875318066	0.4404386245813244	0.45609065155807366	0.3283582089552239	127.0	154.0	73.0	51.0	79.0	30.0
subimage_H2	394	0.3213910338910339	0.3433054129950615	0.2259127506953594	0.3469387755102041	0.3925043045084502	0.2598026039930761	0.4103988922142314	0.4264318675352877	0.2971736349164493	123.0	136.0	91.0	30.0	43.5	18.0
subimage_G2	867	0.34375	0.3481891918303528	0.2228746445814171	0.35812133072407043	0.39080459770114945	0.2492836676217765	0.3932648741418764	0.4125175225920211	0.2893580615525953	125.0	142.0	86.0	37.0	50.0	9.0
subimage_F2	5417	0.34156962241221245	0.3939878787878788	0.17867281460134485	0.3562005277044855	0.44080604534005036	0.20161290322580644	0.36844691581533684	0.4606413994169096	0.2611336032388664	142.0	175.0	80.0	61.0	95.0	33.0
