experiment	transfer_h	strain1	strain2	strain2_od	WN_FC_fluor_offset	Healthiness_hsv	strain1_meanCount	strain1_sd	Alive	batchtest	strain2_meanCount	strain2_sd	ratioCFU_S12	S12_FC_inocCFU	WN_FC_inocCFU	Treatment	rep_on	treatment
2024-02-14	6	WCS365	N2C3	0.03	-3.63675095346546	343.371082887065	1650000	275000	0	B	25850000	2520416.63222571	0.0638297872340425	-3.96962635095648	-3.96962635095648	Simultaneous inoculation	NA	NA
2024-02-14	6	WCS365	N2C3	0.03	-3.79866878147798	453.258411157039	1650000	275000	1	B	25850000	2520416.63222571	0.0638297872340425	-3.96962635095648	-3.96962635095648	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.03	3.74091330211286	474.753585163492	3281666.66666667	357852.390425624	1	B	11183333.3333333	317542.648054294	0.29344262295082	-1.76884965518599	1.76884965518599	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.03	2.98456899288359	465.785888363352	3281666.66666667	357852.390425624	1	B	11183333.3333333	317542.648054294	0.29344262295082	-1.76884965518599	1.76884965518599	Simultaneous inoculation	NA	NA
2024-02-14	6	N2C3	WCS365	0.03	NA	23.8560627359831	3281666.66666667	357852.390425624	0	B	11183333.3333333	317542.648054294	0.29344262295082	-1.76884965518599	1.76884965518599	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.89355075647169	428.248003033223	586666.666666667	248008.736405259	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.55049751367453	479.084562477158	586666.666666667	248008.736405259	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.30833449847381	486.963769300144	586666.666666667	248008.736405259	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.46340004323631	485.872133288059	586666.666666667	248008.736405259	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.21674805782099	432.868730542244	586666.666666667	248008.736405259	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-0.985897414615331	135.44087731028	586666.666666667	248008.736405259	0	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.97422735630089	428.723619863796	586666.666666667	248008.736405259	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.10016910220923	308.758780466252	586666.666666667	248008.736405259	0	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.26753306678823	441.384982006285	586666.666666667	248008.736405259	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-0.632404953088312	437.544688348067	586666.666666667	248008.736405259	1	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-0.481109641473347	121.234657566	586666.666666667	248008.736405259	0	A	265833.333333333	22898.3259941275	2.20689655172414	1.14201900487243	-1.14201900487243	Simultaneous inoculation	NA	NA
2023-12-06	3	N2C3	WCS365	0.001	3.80396026042779	439.509252048474	5388.88888888889	3777.05058360503	1	A	265833.333333333	22898.3259941275	0.0202716823406479	-5.62439036718626	5.62439036718626	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	N2C3	WCS365	0.001	4.53561003683437	420.662522367	5388.88888888889	3777.05058360503	1	A	265833.333333333	22898.3259941275	0.0202716823406479	-5.62439036718626	5.62439036718626	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	N2C3	WCS365	0.001	2.66915030014342	426.247275599946	5388.88888888889	3777.05058360503	1	A	265833.333333333	22898.3259941275	0.0202716823406479	-5.62439036718626	5.62439036718626	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	N2C3	WCS365	0.001	4.16389140902963	432.043356853726	5388.88888888889	3777.05058360503	1	A	265833.333333333	22898.3259941275	0.0202716823406479	-5.62439036718626	5.62439036718626	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	N2C3	WCS365	0.001	4.6994171753127	462.274228971122	5388.88888888889	3777.05058360503	1	A	265833.333333333	22898.3259941275	0.0202716823406479	-5.62439036718626	5.62439036718626	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	N2C3	WCS365	0.001	4.59389913722345	460.979782930296	5388.88888888889	3777.05058360503	1	A	265833.333333333	22898.3259941275	0.0202716823406479	-5.62439036718626	5.62439036718626	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	N2C3	WCS365	0.001	2.20089793993417	467.498058524001	5388.88888888889	3777.05058360503	1	A	265833.333333333	22898.3259941275	0.0202716823406479	-5.62439036718626	5.62439036718626	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	N2C3	WCS365	0.001	3.98127359861699	435.781487228008	5388.88888888889	3777.05058360503	1	A	265833.333333333	22898.3259941275	0.0202716823406479	-5.62439036718626	5.62439036718626	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	N2C3	WCS365	0.001	1.2681331111383	301.18517385429	5388.88888888889	3777.05058360503	0	A	265833.333333333	22898.3259941275	0.0202716823406479	-5.62439036718626	5.62439036718626	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	N2C3	WCS365	0.001	1.06552992272452	75.8153608646416	5388.88888888889	3777.05058360503	0	A	265833.333333333	22898.3259941275	0.0202716823406479	-5.62439036718626	5.62439036718626	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	N2C3	WCS365	0.001	3.3963452816119	99.6897701553947	5388.88888888889	3777.05058360503	0	A	265833.333333333	22898.3259941275	0.0202716823406479	-5.62439036718626	5.62439036718626	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	N2C3	WCS365	0.001	1.38637622603138	437.465649387205	5388.88888888889	3777.05058360503	1	A	265833.333333333	22898.3259941275	0.0202716823406479	-5.62439036718626	5.62439036718626	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	N2C3	MOCK	0.001	-8.44550456793827	173.922673365987	5388.88888888889	3777.05058360503	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	NA	146.524976366795	5388.88888888889	3777.05058360503	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	-8.76580671714821	330.740953094394	5388.88888888889	3777.05058360503	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	-5.42711238551854	46.3779114629054	5388.88888888889	3777.05058360503	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	-5.8790158957656	385.81034589003	5388.88888888889	3777.05058360503	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	-4.87995309615908	111.197549759161	5388.88888888889	3777.05058360503	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	NA	165.721995056723	5388.88888888889	3777.05058360503	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	-5.80552162040747	106.335422662396	5388.88888888889	3777.05058360503	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	N2C3	MOCK	0.001	NA	206.622941338402	5388.88888888889	3777.05058360503	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	WCS365	0.001	0.581186079850351	190.392634116067	146250	38521.7934606967	0	A	265833.333333333	22898.3259941275	0.550156739811912	-0.862085393460309	0.862085393460309	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	N2C3	WCS365	0.001	-4.93508577655352	385.540101796493	146250	38521.7934606967	0	A	265833.333333333	22898.3259941275	0.550156739811912	-0.862085393460309	0.862085393460309	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	N2C3	WCS365	0.001	4.29008009081746	448.509974915655	146250	38521.7934606967	1	A	265833.333333333	22898.3259941275	0.550156739811912	-0.862085393460309	0.862085393460309	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	N2C3	WCS365	0.001	-2.66336066558903	292.755760453388	146250	38521.7934606967	0	A	265833.333333333	22898.3259941275	0.550156739811912	-0.862085393460309	0.862085393460309	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	N2C3	WCS365	0.001	-3.33377762641373	336.691824887722	146250	38521.7934606967	0	A	265833.333333333	22898.3259941275	0.550156739811912	-0.862085393460309	0.862085393460309	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	N2C3	WCS365	0.001	-3.92612184757012	297.099727195277	146250	38521.7934606967	0	A	265833.333333333	22898.3259941275	0.550156739811912	-0.862085393460309	0.862085393460309	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	N2C3	WCS365	0.001	4.75583562429613	422.853820261622	146250	38521.7934606967	1	A	265833.333333333	22898.3259941275	0.550156739811912	-0.862085393460309	0.862085393460309	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	N2C3	WCS365	0.001	0.150696523680221	326.05176031568	146250	38521.7934606967	0	A	265833.333333333	22898.3259941275	0.550156739811912	-0.862085393460309	0.862085393460309	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	N2C3	WCS365	0.001	-1.31579237576197	339.001205418192	146250	38521.7934606967	0	A	265833.333333333	22898.3259941275	0.550156739811912	-0.862085393460309	0.862085393460309	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	N2C3	WCS365	0.001	2.8564668987424	383.681571925224	146250	38521.7934606967	0	A	265833.333333333	22898.3259941275	0.550156739811912	-0.862085393460309	0.862085393460309	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	N2C3	WCS365	0.001	3.25757595333809	404.141340115514	146250	38521.7934606967	1	A	265833.333333333	22898.3259941275	0.550156739811912	-0.862085393460309	0.862085393460309	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	N2C3	WCS365	0.001	4.20998892979441	154.196979896979	146250	38521.7934606967	0	A	265833.333333333	22898.3259941275	0.550156739811912	-0.862085393460309	0.862085393460309	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	N2C3	MOCK	0.001	NA	311.399766999657	146250	38521.7934606967	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	NA	199.060298130427	146250	38521.7934606967	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	-5.96844743102398	338.440589471256	146250	38521.7934606967	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	-5.95761348258021	329.405764621258	146250	38521.7934606967	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	-7.2051016354198	308.037115363305	146250	38521.7934606967	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	-7.03640358198652	196.312559378842	146250	38521.7934606967	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	NA	321.710224411874	146250	38521.7934606967	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	-16.0545849684473	124.906824776283	146250	38521.7934606967	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	N2C3	MOCK	0.001	-7.05182751504195	308.406114472407	146250	38521.7934606967	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	WCS365	0.001	3.37846474139254	436.200672998081	2766666.66666667	498748.4335815	1	A	265833.333333333	22898.3259941275	10.4075235109718	3.37955491246942	-3.37955491246942	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	N2C3	WCS365	0.001	1.83909241997364	350.119283916415	2766666.66666667	498748.4335815	0	A	265833.333333333	22898.3259941275	10.4075235109718	3.37955491246942	-3.37955491246942	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	N2C3	WCS365	0.001	3.01642507759736	306.873015214482	2766666.66666667	498748.4335815	0	A	265833.333333333	22898.3259941275	10.4075235109718	3.37955491246942	-3.37955491246942	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	N2C3	WCS365	0.001	0.688429384872639	95.0967922259016	2766666.66666667	498748.4335815	0	A	265833.333333333	22898.3259941275	10.4075235109718	3.37955491246942	-3.37955491246942	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	N2C3	WCS365	0.001	-2.14202818267468	164.297576586636	2766666.66666667	498748.4335815	0	A	265833.333333333	22898.3259941275	10.4075235109718	3.37955491246942	-3.37955491246942	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	N2C3	WCS365	0.001	0.633014996124706	237.867588626341	2766666.66666667	498748.4335815	0	A	265833.333333333	22898.3259941275	10.4075235109718	3.37955491246942	-3.37955491246942	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	N2C3	WCS365	0.001	-0.0467260072176898	295.640082074064	2766666.66666667	498748.4335815	0	A	265833.333333333	22898.3259941275	10.4075235109718	3.37955491246942	-3.37955491246942	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	N2C3	WCS365	0.001	1.27332331376102	256.634678282992	2766666.66666667	498748.4335815	0	A	265833.333333333	22898.3259941275	10.4075235109718	3.37955491246942	-3.37955491246942	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	N2C3	WCS365	0.001	3.05011192411868	457.997127336016	2766666.66666667	498748.4335815	1	A	265833.333333333	22898.3259941275	10.4075235109718	3.37955491246942	-3.37955491246942	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	N2C3	WCS365	0.001	4.16728954408168	418.117418557262	2766666.66666667	498748.4335815	1	A	265833.333333333	22898.3259941275	10.4075235109718	3.37955491246942	-3.37955491246942	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	N2C3	WCS365	0.001	2.54992761446713	422.102970953022	2766666.66666667	498748.4335815	1	A	265833.333333333	22898.3259941275	10.4075235109718	3.37955491246942	-3.37955491246942	N2C3 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	N2C3	MOCK	0.001	-6.84052936854891	152.471655297739	2766666.66666667	498748.4335815	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	-11.3430800438707	104.541416214466	2766666.66666667	498748.4335815	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	-7.16754353142892	243.936713470986	2766666.66666667	498748.4335815	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	NA	195.79064851995	2766666.66666667	498748.4335815	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	-6.36041740807465	99.2750656835916	2766666.66666667	498748.4335815	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	-10.0134084515524	95.1454502128475	2766666.66666667	498748.4335815	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	NA	149.756181443636	2766666.66666667	498748.4335815	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	N2C3	MOCK	0.001	-5.78910418959921	94.1187347237572	2766666.66666667	498748.4335815	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	WCS365	N2C3	0.001	-0.546015825880628	418.403859547038	744.444444444444	377.859468291821	1	A	586666.666666667	248008.736405259	0.00126893939393939	-9.62216111867541	-9.62216111867541	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	WCS365	N2C3	0.001	-0.0517927313116098	436.050655783976	744.444444444444	377.859468291821	1	A	586666.666666667	248008.736405259	0.00126893939393939	-9.62216111867541	-9.62216111867541	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	WCS365	N2C3	0.001	-0.213138029646021	423.056506044127	744.444444444444	377.859468291821	1	A	586666.666666667	248008.736405259	0.00126893939393939	-9.62216111867541	-9.62216111867541	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	WCS365	N2C3	0.001	0.602712531482598	427.340250835828	744.444444444444	377.859468291821	1	A	586666.666666667	248008.736405259	0.00126893939393939	-9.62216111867541	-9.62216111867541	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	WCS365	N2C3	0.001	-7.10910163980388	242.855685889327	744.444444444444	377.859468291821	0	A	586666.666666667	248008.736405259	0.00126893939393939	-9.62216111867541	-9.62216111867541	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	WCS365	N2C3	0.001	0.817006382890221	410.154576339615	744.444444444444	377.859468291821	1	A	586666.666666667	248008.736405259	0.00126893939393939	-9.62216111867541	-9.62216111867541	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	WCS365	N2C3	0.001	-0.400513017376222	293.133029983856	744.444444444444	377.859468291821	0	A	586666.666666667	248008.736405259	0.00126893939393939	-9.62216111867541	-9.62216111867541	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	WCS365	N2C3	0.001	1.59936099071046	424.374191042557	744.444444444444	377.859468291821	1	A	586666.666666667	248008.736405259	0.00126893939393939	-9.62216111867541	-9.62216111867541	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	WCS365	N2C3	0.001	0.884501605724805	406.186512670038	744.444444444444	377.859468291821	1	A	586666.666666667	248008.736405259	0.00126893939393939	-9.62216111867541	-9.62216111867541	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	WCS365	N2C3	0.001	-0.410532615067138	479.300783764223	744.444444444444	377.859468291821	1	A	586666.666666667	248008.736405259	0.00126893939393939	-9.62216111867541	-9.62216111867541	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	WCS365	N2C3	0.001	-0.561386635004665	448.820698841242	744.444444444444	377.859468291821	1	A	586666.666666667	248008.736405259	0.00126893939393939	-9.62216111867541	-9.62216111867541	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	WCS365	N2C3	0.001	-1.94026589073657	408.990435951755	744.444444444444	377.859468291821	1	A	586666.666666667	248008.736405259	0.00126893939393939	-9.62216111867541	-9.62216111867541	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	3	WCS365	MOCK	0.001	NA	506.878725170087	744.444444444444	377.859468291821	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	WCS365	MOCK	0.001	NA	465.557465143365	744.444444444444	377.859468291821	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	WCS365	MOCK	0.001	7.01563808140751	443.593520278348	744.444444444444	377.859468291821	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	WCS365	MOCK	0.001	NA	511.833000067227	744.444444444444	377.859468291821	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	WCS365	MOCK	0.001	8.27640687204557	459.146213039688	744.444444444444	377.859468291821	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	WCS365	MOCK	0.001	7.97431865087816	467.421294101284	744.444444444444	377.859468291821	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	WCS365	MOCK	0.001	7.80737051968372	518.633282758781	744.444444444444	377.859468291821	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	N2C3	0.001	4.07596088382546	422.642539209929	65555.5555555556	22973.414586817	1	A	586666.666666667	248008.736405259	0.111742424242424	-3.16175106999661	-3.16175106999661	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	WCS365	N2C3	0.001	3.59332121743367	476.747817641752	65555.5555555556	22973.414586817	1	A	586666.666666667	248008.736405259	0.111742424242424	-3.16175106999661	-3.16175106999661	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	WCS365	N2C3	0.001	1.89580367800423	361.886284249324	65555.5555555556	22973.414586817	0	A	586666.666666667	248008.736405259	0.111742424242424	-3.16175106999661	-3.16175106999661	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	WCS365	N2C3	0.001	3.90016506352093	477.053537484726	65555.5555555556	22973.414586817	1	A	586666.666666667	248008.736405259	0.111742424242424	-3.16175106999661	-3.16175106999661	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	WCS365	N2C3	0.001	2.28373972554135	402.793659696198	65555.5555555556	22973.414586817	1	A	586666.666666667	248008.736405259	0.111742424242424	-3.16175106999661	-3.16175106999661	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	WCS365	N2C3	0.001	4.19219498481198	480.193352789225	65555.5555555556	22973.414586817	1	A	586666.666666667	248008.736405259	0.111742424242424	-3.16175106999661	-3.16175106999661	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	WCS365	N2C3	0.001	4.70859868912933	398.496566161076	65555.5555555556	22973.414586817	0	A	586666.666666667	248008.736405259	0.111742424242424	-3.16175106999661	-3.16175106999661	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	WCS365	N2C3	0.001	4.75406032239108	495.377462594773	65555.5555555556	22973.414586817	1	A	586666.666666667	248008.736405259	0.111742424242424	-3.16175106999661	-3.16175106999661	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	WCS365	N2C3	0.001	4.26898291414494	432.552933703899	65555.5555555556	22973.414586817	1	A	586666.666666667	248008.736405259	0.111742424242424	-3.16175106999661	-3.16175106999661	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	WCS365	N2C3	0.001	1.0586874509011	158.600718221019	65555.5555555556	22973.414586817	0	A	586666.666666667	248008.736405259	0.111742424242424	-3.16175106999661	-3.16175106999661	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	WCS365	N2C3	0.001	3.96068132577548	425.507480763011	65555.5555555556	22973.414586817	1	A	586666.666666667	248008.736405259	0.111742424242424	-3.16175106999661	-3.16175106999661	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	6	WCS365	MOCK	0.001	17.4973674934621	479.916511802397	65555.5555555556	22973.414586817	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	7.8809533202123	466.898330892356	65555.5555555556	22973.414586817	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	NA	443.909570095318	65555.5555555556	22973.414586817	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	7.84637291257104	364.35937066558	65555.5555555556	22973.414586817	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	NA	484.280366906157	65555.5555555556	22973.414586817	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	NA	461.087049037117	65555.5555555556	22973.414586817	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	7.94317637062267	485.869032728747	65555.5555555556	22973.414586817	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	NA	510.237448556511	65555.5555555556	22973.414586817	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	N2C3	0.001	4.74091181556734	488.078357631431	324444.444444444	87372.9235963738	1	A	586666.666666667	248008.736405259	0.553030303030303	-0.854569560478436	-0.854569560478436	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	WCS365	N2C3	0.001	2.99487532171192	480.072029388242	324444.444444444	87372.9235963738	1	A	586666.666666667	248008.736405259	0.553030303030303	-0.854569560478436	-0.854569560478436	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	WCS365	N2C3	0.001	2.7588664185731	434.882649000506	324444.444444444	87372.9235963738	1	A	586666.666666667	248008.736405259	0.553030303030303	-0.854569560478436	-0.854569560478436	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	WCS365	N2C3	0.001	3.30568927640762	469.658777451065	324444.444444444	87372.9235963738	1	A	586666.666666667	248008.736405259	0.553030303030303	-0.854569560478436	-0.854569560478436	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	WCS365	N2C3	0.001	2.87126020011439	493.868577489782	324444.444444444	87372.9235963738	1	A	586666.666666667	248008.736405259	0.553030303030303	-0.854569560478436	-0.854569560478436	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	WCS365	N2C3	0.001	4.3800611575164	471.154021164641	324444.444444444	87372.9235963738	1	A	586666.666666667	248008.736405259	0.553030303030303	-0.854569560478436	-0.854569560478436	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	WCS365	N2C3	0.001	3.96620767680499	410.657694759044	324444.444444444	87372.9235963738	1	A	586666.666666667	248008.736405259	0.553030303030303	-0.854569560478436	-0.854569560478436	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	WCS365	N2C3	0.001	2.37533541886573	444.985654761711	324444.444444444	87372.9235963738	1	A	586666.666666667	248008.736405259	0.553030303030303	-0.854569560478436	-0.854569560478436	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	WCS365	N2C3	0.001	4.32967110432083	443.345505872056	324444.444444444	87372.9235963738	1	A	586666.666666667	248008.736405259	0.553030303030303	-0.854569560478436	-0.854569560478436	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	WCS365	N2C3	0.001	4.60358343545075	432.326140692986	324444.444444444	87372.9235963738	1	A	586666.666666667	248008.736405259	0.553030303030303	-0.854569560478436	-0.854569560478436	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	WCS365	N2C3	0.001	4.46952240666197	517.898677529558	324444.444444444	87372.9235963738	1	A	586666.666666667	248008.736405259	0.553030303030303	-0.854569560478436	-0.854569560478436	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	WCS365	N2C3	0.001	4.24627254307219	443.082360319338	324444.444444444	87372.9235963738	1	A	586666.666666667	248008.736405259	0.553030303030303	-0.854569560478436	-0.854569560478436	WCS365 first	3	Abs600=0.001
second strain inoculant
2023-12-06	24	WCS365	MOCK	0.001	7.56088250636045	480.853227346076	324444.444444444	87372.9235963738	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	MOCK	0.001	9.20652551483627	433.008555912158	324444.444444444	87372.9235963738	1	A	NA	NA	NA	NA	NA	NA	NA	NA
