subimage	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_	diff_rb_median	diff_gb_median	diff_gr_median
subimage_H1	17042	0.34725890540914933	0.3967889908256881	0.14803625377643503	0.3654390934844193	0.46325878594249204	0.16954022988505746	0.37577639751552794	0.4835820895522388	0.25	127.0	161.0	59.0	68.0	102.0	34.0
subimage_G1	3713	0.32665902578796563	0.3888888888888889	0.2007042253521127	0.3482849604221636	0.42244224422442245	0.23076923076923078	0.36554690396737116	0.4433633045490963	0.2702293202293202	112.0	135.0	73.0	37.0	60.0	24.0
subimage_F1	8510	0.34492753623188405	0.38914507384956887	0.15895953757225434	0.3620689655172414	0.4479884393063584	0.1907514450867052	0.3732193732193732	0.471976401179941	0.2612231054583995	126.0	157.0	65.0	59.0	88.0	30.0
subimage_E1	1308	0.33436532507739936	0.3651554685801261	0.21336178861788618	0.3517915309446254	0.4148606811145511	0.23328474246841593	0.37354006522245514	0.4302713109675135	0.28049211356466863	108.5	129.0	72.0	37.0	57.0	20.0
subimage_D1	9364	0.3488943488943489	0.3857195507195507	0.16914733387285316	0.3737864077669903	0.43781094527363185	0.1895424836601307	0.38817480719794345	0.45714285714285713	0.2591687041564792	146.0	167.0	70.0	69.0	90.0	23.0
subimage_C1	10215	0.34185303514376997	0.3623692486895748	0.1486956333250241	0.3634020618556701	0.44321329639889195	0.19494584837545126	0.38603555076757334	0.4768157724822439	0.28079414838035527	125.0	149.0	63.0	53.0	78.0	26.0
subimage_B1	8535	0.34499650349650346	0.38074097123240924	0.16523473306082	0.3639344262295082	0.44148936170212766	0.19536423841059603	0.38055555555555554	0.46160383525822607	0.26876610423073716	134.0	161.0	68.0	58.0	85.0	27.0
subimage_A1	3728	0.3283018867924528	0.3416370106761566	0.1906474820143885	0.34507042253521125	0.42507645259938837	0.23103448275862068	0.3660206466013322	0.4600760456273764	0.29764065335753176	110.0	136.0	74.0	36.0	61.0	26.0
subimage_H2	7162	0.3493593800714054	0.3792327447679535	0.16722408026755853	0.36272040302267	0.43672456575682383	0.2	0.376	0.46418338108882523	0.2688888888888889	137.0	164.0	76.0	60.0	88.0	28.0
subimage_G2	7423	0.34030129074905197	0.38687782805429866	0.146875	0.3553008595988539	0.46229508196721314	0.18305084745762712	0.36990595611285265	0.48881789137380194	0.26753104671791833	117.0	152.0	59.0	55.0	89.0	34.0
subimage_F2	1737	0.354202663786897	0.3693319118692253	0.20392166217408936	0.3662551440329218	0.40186915887850466	0.23160173160173161	0.37624439676233773	0.4250614250614251	0.2703042665306816	164.0	181.0	104.0	61.0	77.0	17.0
subimage_E2	3760	0.3484848484848485	0.36666666666666664	0.1911185769814183	0.36	0.39228295819935693	0.24806890693217962	0.3820270393715173	0.43728813559322033	0.2722986769968156	112.0	122.0	77.0	35.0	45.0	10.0
subimage_D2	11241	0.33876221498371334	0.3935643564356436	0.1476923076923077	0.3597560975609756	0.45806451612903226	0.18274111675126903	0.37468354430379747	0.486404833836858	0.25925925925925924	127.0	163.0	63.0	63.0	96.0	35.0
subimage_C2	1401	0.3375	0.3501006036217304	0.20923076923076922	0.3548387096774194	0.4084967320261438	0.23684210526315788	0.3829787234042553	0.43260188087774293	0.28888888888888886	117.0	137.0	78.0	39.0	55.0	19.0
subimage_B2	10017	0.33757638462284584	0.3830643019145502	0.1474080556387168	0.3563218390804598	0.4625668449197861	0.18081180811808117	0.3735632183908046	0.493006993006993	0.26869158878504673	123.0	155.0	60.0	54.0	90.0	35.0
subimage_A2	3398	0.3204992777175876	0.3799920844327177	0.2184873949579832	0.3438485804416404	0.4032258064516129	0.2532894736842105	0.36020354269927685	0.4398820871849916	0.2785515320334262	108.0	126.0	80.0	29.0	47.0	19.0
subimage_H3	11070	0.34169278996865204	0.36616702355460384	0.15126050420168066	0.36187307865941487	0.4590643274853801	0.17964071856287425	0.3740053050397878	0.4851352545968882	0.28051815472905856	134.0	168.0	64.0	60.0	94.0	35.0
subimage_G3	1301	0.34459459459459457	0.3553299492385787	0.19246861924686193	0.3586206896551724	0.42567567567567566	0.215625	0.3753501400560224	0.4444444444444444	0.2842741935483871	109.0	131.0	65.0	43.0	63.0	21.0
