subimage	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_	diff_rb_median	diff_gb_median	diff_gr_median
subimage_H1	17969	0.3370165745856354	0.39948567904798143	0.1834014343602177	0.3525	0.4481012658227848	0.19940476190476192	0.36180904522613067	0.46105919003115264	0.25437721485759285	131.0	166.0	73.0	57.0	92.0	35.0
subimage_G1	9437	0.3374233128834356	0.38847117794486213	0.18324607329842932	0.3575949367088608	0.44389027431421446	0.19950738916256158	0.36553524804177545	0.4558262943122469	0.2654543245377776	138.0	170.0	75.0	58.0	89.0	33.0
subimage_F1	9048	0.33687943262411346	0.4028802822641685	0.17391304347826086	0.3475783475783476	0.45375722543352603	0.1981981981981982	0.3554913294797688	0.4758842443729904	0.2506712388215792	117.0	152.0	66.0	49.0	85.0	35.0
subimage_E1	12143	0.33653846153846156	0.391492545232663	0.18289085545722714	0.349862258953168	0.4517133956386293	0.19726027397260273	0.3584905660377358	0.46557377049180326	0.26302664909015716	125.0	161.0	70.0	53.0	88.0	35.0
subimage_D1	6600	0.33220338983050846	0.38495837755966084	0.1724137931034483	0.3440514469453376	0.446130815292492	0.21070234113712374	0.3659427998766574	0.4747137698401589	0.2684729064039409	110.0	143.0	67.0	42.0	75.0	32.0
subimage_C1	7039	0.33933933933933935	0.3861748369958947	0.17391304347826086	0.35294117647058826	0.4441340782122905	0.20304568527918782	0.36656891495601174	0.46454664484451713	0.2677935501535881	121.0	152.0	70.0	50.0	80.0	31.0
subimage_B1	8117	0.33870229571122756	0.3927710843373494	0.16724500838377473	0.3506944444444444	0.4398826979472141	0.20857142857142857	0.3638690166926448	0.4778156996587031	0.2594752186588921	121.0	153.0	73.0	49.0	80.0	31.0
subimage_A1	5869	0.33167790170364014	0.34208093423080044	0.1633545027809554	0.34146341463414637	0.4306784660766962	0.23183391003460208	0.363481228668942	0.49038461538461536	0.30108533373593005	107.0	137.0	74.0	35.0	61.0	28.0
subimage_H2	10829	0.33902439024390246	0.3706360353130016	0.17507418397626112	0.34963325183374083	0.4409221902017291	0.207492795389049	0.3642093637833787	0.46852045592203073	0.27752460847754146	124.0	158.0	75.0	50.0	84.0	33.0
subimage_G2	14967	0.34	0.39574468085106385	0.18024691358024691	0.35766423357664234	0.4468599033816425	0.19617224880382775	0.3648960739030023	0.46035805626598464	0.2578020833333333	144.0	180.0	78.0	65.0	100.0	36.0
subimage_F2	11143	0.34277620396600567	0.3930244128196228	0.1737177073133991	0.355	0.4540540540540541	0.1903485254691689	0.36503067484662577	0.4682274247491639	0.2601389792917239	131.0	167.0	70.0	59.0	95.0	36.0
subimage_E2	19413	0.34316353887399464	0.41371957389656505	0.1656001655629139	0.3560606060606061	0.44862155388471175	0.19480519480519481	0.3676092544987147	0.4738372093023256	0.23938475957756608	136.0	172.0	75.0	61.0	97.0	35.0
